id,bout_id,sportsbook_id,outcome_1_id,fighter_1_odds_open,fighter_1_odds_worst,fighter_1_odds_current,fighter_1_odds_best,outcome_2_id,fighter_2_odds_open,fighter_2_odds_worst,fighter_2_odds_current,fighter_2_odds_best
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIwMzg=,RmlnaHROb2RlOjcyNTY0,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjQ4ODAzOA==,-228.0,-250.0,-224.0,-205.0,T3V0Y29tZU5vZGU6NjQ4ODAzOQ==,160.0,160.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTE5MTE=,RmlnaHROb2RlOjcyNTY0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjQ4Nzc4NA==,-180.0,-250.0,-235.0,-170.0,T3V0Y29tZU5vZGU6NjQ4Nzc4NQ==,140.0,140.0,200.0,205.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIwMDQ=,RmlnaHROb2RlOjcyNTY0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjQ4Nzk3MA==,-250.0,-250.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjQ4Nzk3MQ==,175.0,163.0,163.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIyMDk=,RmlnaHROb2RlOjcyNTY0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjQ4ODM4MA==,-250.0,-250.0,-185.0,-175.0,T3V0Y29tZU5vZGU6NjQ4ODM4MQ==,175.0,135.0,142.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTE5MTA=,RmlnaHROb2RlOjczMDkx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjQ4Nzc4Mg==,-200.0,-1200.0,-600.0,-200.0,T3V0Y29tZU5vZGU6NjQ4Nzc4Mw==,150.0,150.0,425.0,750.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIwMzk=,RmlnaHROb2RlOjczMDkx,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjQ4ODA0MA==,-882.0,-1275.0,-1275.0,-882.0,T3V0Y29tZU5vZGU6NjQ4ODA0MQ==,450.0,450.0,683.0,683.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIyMDQ=,RmlnaHROb2RlOjczMDkx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjQ4ODM3MQ==,-1000.0,-1250.0,-714.0,-714.0,T3V0Y29tZU5vZGU6NjQ4ODM3MA==,500.0,414.0,414.0,650.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIyMzQ=,RmlnaHROb2RlOjczMDkx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjQ4ODQzMA==,-699.0,-1205.0,-1205.0,-699.0,T3V0Y29tZU5vZGU6NjQ4ODQzMQ==,400.0,400.0,600.0,600.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIyMDg=,RmlnaHROb2RlOjcyNTY1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjQ4ODM3OQ==,175.0,109.0,129.0,175.0,T3V0Y29tZU5vZGU6NjQ4ODM3OA==,-250.0,-250.0,-169.0,-149.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTE5MDk=,RmlnaHROb2RlOjcyNTY1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjQ4Nzc4MA==,-150.0,-150.0,145.0,205.0,T3V0Y29tZU5vZGU6NjQ4Nzc4MQ==,110.0,-250.0,-170.0,110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTE5OTk=,RmlnaHROb2RlOjcyNTY1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjQ4Nzk2MA==,175.0,120.0,120.0,175.0,T3V0Y29tZU5vZGU6NjQ4Nzk2MQ==,-250.0,-250.0,-163.0,-163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NTIwNDA=,RmlnaHROb2RlOjcyNTY1,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjQ4ODA0Mw==,167.0,127.0,127.0,173.0,T3V0Y29tZU5vZGU6NjQ4ODA0Mg==,-240.0,-250.0,-160.0,-160.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1Mjc=,RmlnaHROb2RlOjczODg3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM3Mw==,-105.0,-105.0,111.0,135.0,T3V0Y29tZU5vZGU6NjUwNjM3Mg==,-135.0,-175.0,-131.0,-120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDE=,RmlnaHROb2RlOjczODg3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwODI0NA==,160.0,-101.0,104.0,160.0,T3V0Y29tZU5vZGU6NjUwODI0NQ==,-238.0,-238.0,-149.0,-149.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTc=,RmlnaHROb2RlOjczODg3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI1Ng==,-120.0,-120.0,100.0,100.0,T3V0Y29tZU5vZGU6NjUxMDI1NQ==,-120.0,-140.0,-140.0,-120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyMzk=,RmlnaHROb2RlOjczODg3,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU1NQ==,124.0,-110.0,110.0,124.0,T3V0Y29tZU5vZGU6NjUwODU1NA==,-155.0,-167.0,-140.0,-125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTg=,RmlnaHROb2RlOjczODg3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI3OQ==,130.0,130.0,130.0,130.0,T3V0Y29tZU5vZGU6NjUwODI3OA==,-175.0,-175.0,-175.0,-175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MzQ=,RmlnaHROb2RlOjczMDA4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM4MQ==,-1111.0,-2000.0,-2000.0,-1111.0,T3V0Y29tZU5vZGU6NjUwNjM4MA==,477.0,477.0,597.0,624.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjE=,RmlnaHROb2RlOjczMDA4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM2MA==,-550.0,-1000.0,-1000.0,-550.0,T3V0Y29tZU5vZGU6NjUwNjM2MQ==,325.0,325.0,700.0,700.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTE=,RmlnaHROb2RlOjczMDA4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI2NA==,-1408.0,-1408.0,-1408.0,-1408.0,T3V0Y29tZU5vZGU6NjUwODI2NQ==,550.0,550.0,550.0,550.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDY=,RmlnaHROb2RlOjczMDA4,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU2OQ==,-875.0,-1575.0,-1281.0,-875.0,T3V0Y29tZU5vZGU6NjUwODU2OA==,535.0,535.0,685.0,685.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0Njg0MDM=,RmlnaHROb2RlOjczMDA4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI2Nw==,-1000.0,-1000.0,-1000.0,-588.0,T3V0Y29tZU5vZGU6NjUxMDI2OA==,500.0,348.0,500.0,500.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MTg=,RmlnaHROb2RlOjcyNTAy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM1NA==,-145.0,-145.0,113.0,115.0,T3V0Y29tZU5vZGU6NjUwNjM1NQ==,105.0,-140.0,-133.0,105.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTg=,RmlnaHROb2RlOjcyNTAy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI1Nw==,-120.0,-120.0,-120.0,-115.0,T3V0Y29tZU5vZGU6NjUxMDI1OA==,-120.0,-125.0,-120.0,-120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDk=,RmlnaHROb2RlOjcyNTAy,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU3NQ==,-145.0,-145.0,-130.0,117.0,T3V0Y29tZU5vZGU6NjUwODU3NA==,115.0,-147.0,100.0,115.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1Mzc=,RmlnaHROb2RlOjcyNTAy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM4Nw==,-145.0,-149.0,-110.0,-110.0,T3V0Y29tZU5vZGU6NjUwNjM4Ng==,100.0,-130.0,-130.0,104.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTI=,RmlnaHROb2RlOjcyNTAy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI2Ng==,-150.0,-150.0,-105.0,-105.0,T3V0Y29tZU5vZGU6NjUwODI2Nw==,110.0,-125.0,-125.0,110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTM=,RmlnaHROb2RlOjczMDA3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI0Nw==,-2000.0,-2000.0,-2000.0,-2000.0,T3V0Y29tZU5vZGU6NjUxMDI0OA==,1000.0,1000.0,1000.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDg=,RmlnaHROb2RlOjczMDA3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI1OA==,-1408.0,-1408.0,-1408.0,-1408.0,T3V0Y29tZU5vZGU6NjUwODI1OQ==,550.0,550.0,550.0,550.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1Mzg=,RmlnaHROb2RlOjczMDA3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM4OQ==,-2500.0,-5000.0,-3333.0,-2000.0,T3V0Y29tZU5vZGU6NjUwNjM4OA==,702.0,608.0,720.0,796.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MTc=,RmlnaHROb2RlOjczMDA3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM1Mg==,-1000.0,-2000.0,-2000.0,-1000.0,T3V0Y29tZU5vZGU6NjUwNjM1Mw==,550.0,550.0,1000.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDg=,RmlnaHROb2RlOjczMDA3,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU3Mg==,-1600.0,-2400.0,-2200.0,-1600.0,T3V0Y29tZU5vZGU6NjUwODU3Mw==,779.0,733.0,915.0,915.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNTA=,RmlnaHROb2RlOjczNTY5,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU3Nw==,-290.0,-290.0,-187.0,-187.0,T3V0Y29tZU5vZGU6NjUwODU3Ng==,221.0,148.0,148.0,221.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1Mzk=,RmlnaHROb2RlOjczNTY5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM5MQ==,-303.0,-333.0,-233.0,-233.0,T3V0Y29tZU5vZGU6NjUwNjM5MA==,196.0,156.0,156.0,211.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTA=,RmlnaHROb2RlOjczNTY5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI2Mg==,-275.0,-275.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjUwODI2Mw==,200.0,163.0,163.0,200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTI=,RmlnaHROb2RlOjczNTY5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI0NQ==,-250.0,-250.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjUxMDI0Ng==,175.0,165.0,165.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MTY=,RmlnaHROb2RlOjczNTY5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM1MA==,-400.0,-400.0,-180.0,-180.0,T3V0Y29tZU5vZGU6NjUwNjM1MQ==,250.0,150.0,155.0,250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MzY=,RmlnaHROb2RlOjczMDEw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM4NQ==,-222.0,-385.0,-385.0,-222.0,T3V0Y29tZU5vZGU6NjUwNjM4NA==,150.0,150.0,238.0,238.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTY=,RmlnaHROb2RlOjczMDEw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI1Mw==,-225.0,-400.0,-400.0,-225.0,T3V0Y29tZU5vZGU6NjUxMDI1NA==,165.0,165.0,250.0,250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MTk=,RmlnaHROb2RlOjczMDEw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM1Ng==,-160.0,-600.0,-450.0,-160.0,T3V0Y29tZU5vZGU6NjUwNjM1Nw==,120.0,120.0,350.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTc=,RmlnaHROb2RlOjczMDEw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI3Ng==,-225.0,-225.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjUwODI3Nw==,163.0,163.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDQ=,RmlnaHROb2RlOjczMDEw,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU2NA==,-210.0,-328.0,-304.0,-210.0,T3V0Y29tZU5vZGU6NjUwODU2NQ==,165.0,164.0,231.0,231.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDM=,RmlnaHROb2RlOjczMDEx,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU2Mg==,-145.0,-190.0,-180.0,-135.0,T3V0Y29tZU5vZGU6NjUwODU2Mw==,115.0,105.0,143.0,143.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTQ=,RmlnaHROb2RlOjczMDEx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI0OQ==,-169.0,-200.0,-200.0,-169.0,T3V0Y29tZU5vZGU6NjUxMDI1MA==,129.0,129.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDA=,RmlnaHROb2RlOjczMDEx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwODI0Mw==,-179.0,-185.0,-185.0,-133.0,T3V0Y29tZU5vZGU6NjUwODI0Mg==,123.0,-108.0,129.0,129.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTM=,RmlnaHROb2RlOjczMDEx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI2OA==,-163.0,-163.0,-163.0,-163.0,T3V0Y29tZU5vZGU6NjUwODI2OQ==,120.0,120.0,120.0,120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjQ=,RmlnaHROb2RlOjczMDEx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM2Ng==,-135.0,-250.0,-200.0,-120.0,T3V0Y29tZU5vZGU6NjUwNjM2Nw==,-105.0,-120.0,170.0,170.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjY5OTk=,RmlnaHROb2RlOjczMDEy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwODI0MQ==,-294.0,-370.0,-370.0,-294.0,T3V0Y29tZU5vZGU6NjUwODI0MA==,191.0,191.0,238.0,238.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTU=,RmlnaHROb2RlOjczMDEy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI3Mg==,-333.0,-333.0,-333.0,-333.0,T3V0Y29tZU5vZGU6NjUwODI3Mw==,225.0,225.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjU=,RmlnaHROb2RlOjczMDEy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM2OA==,-325.0,-335.0,-335.0,-315.0,T3V0Y29tZU5vZGU6NjUwNjM2OQ==,215.0,215.0,275.0,275.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTU=,RmlnaHROb2RlOjczMDEy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI1MQ==,-310.0,-335.0,-335.0,-310.0,T3V0Y29tZU5vZGU6NjUxMDI1Mg==,205.0,205.0,220.0,220.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDE=,RmlnaHROb2RlOjczMDEy,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU1OA==,-315.0,-345.0,-330.0,-315.0,T3V0Y29tZU5vZGU6NjUwODU1OQ==,238.0,225.0,248.0,248.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTY=,RmlnaHROb2RlOjczODg2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI3NA==,-333.0,-333.0,-333.0,-333.0,T3V0Y29tZU5vZGU6NjUwODI3NQ==,225.0,225.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMTQ=,RmlnaHROb2RlOjczODg1,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI3MA==,-350.0,-350.0,-350.0,-350.0,T3V0Y29tZU5vZGU6NjUwODI3MQ==,240.0,240.0,240.0,240.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjM=,RmlnaHROb2RlOjczODg1,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM2NA==,-350.0,-2000.0,-1800.0,-350.0,T3V0Y29tZU5vZGU6NjUwNjM2NQ==,225.0,225.0,900.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0Njg0MDA=,RmlnaHROb2RlOjczODg1,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI2MQ==,-625.0,-2000.0,-2000.0,-625.0,T3V0Y29tZU5vZGU6NjUxMDI2Mg==,360.0,360.0,1000.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjY5OTc=,RmlnaHROb2RlOjczODg1,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwODIzNw==,-667.0,-1000.0,-1000.0,-500.0,T3V0Y29tZU5vZGU6NjUwODIzNg==,351.0,286.0,412.0,459.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDI=,RmlnaHROb2RlOjczODg1,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU2MQ==,-335.0,-665.0,-645.0,-335.0,T3V0Y29tZU5vZGU6NjUwODU2MA==,251.0,251.0,428.0,428.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1NDE=,RmlnaHROb2RlOjczMDA5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM5NQ==,-588.0,-833.0,-833.0,-588.0,T3V0Y29tZU5vZGU6NjUwNjM5NA==,327.0,327.0,412.0,459.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjI=,RmlnaHROb2RlOjczMDA5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM2Mg==,-900.0,-2000.0,-2000.0,-410.0,T3V0Y29tZU5vZGU6NjUwNjM2Mw==,500.0,255.0,1000.0,1000.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDc=,RmlnaHROb2RlOjczMDA5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI1Ng==,-549.0,-549.0,-549.0,-549.0,T3V0Y29tZU5vZGU6NjUwODI1Nw==,350.0,350.0,350.0,350.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDU=,RmlnaHROb2RlOjczMDA5,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU2Ng==,-600.0,-765.0,-689.0,-535.0,T3V0Y29tZU5vZGU6NjUwODU2Nw==,405.0,321.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjgzOTk=,RmlnaHROb2RlOjczMDA5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI1OQ==,-555.0,-910.0,-625.0,-555.0,T3V0Y29tZU5vZGU6NjUxMDI2MA==,330.0,330.0,360.0,460.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1NDA=,RmlnaHROb2RlOjcyNTAw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM5Mw==,-233.0,-238.0,-227.0,-204.0,T3V0Y29tZU5vZGU6NjUwNjM5Mg==,156.0,136.0,152.0,159.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDY=,RmlnaHROb2RlOjcyNTAw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI1NA==,-250.0,-250.0,-250.0,-250.0,T3V0Y29tZU5vZGU6NjUwODI1NQ==,175.0,175.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MTU=,RmlnaHROb2RlOjcyNTAw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM0OA==,-180.0,-230.0,-220.0,-140.0,T3V0Y29tZU5vZGU6NjUwNjM0OQ==,140.0,100.0,185.0,195.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNTE=,RmlnaHROb2RlOjcyNTAw,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU3OA==,-205.0,-283.0,-235.0,-205.0,T3V0Y29tZU5vZGU6NjUwODU3OQ==,161.0,156.0,183.0,193.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0Njg0MDE=,RmlnaHROb2RlOjcyNTAw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI2Mw==,-200.0,-225.0,-215.0,-200.0,T3V0Y29tZU5vZGU6NjUxMDI2NA==,150.0,150.0,160.0,165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MjA=,RmlnaHROb2RlOjcyNTAz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjUwNjM1OA==,-200.0,-550.0,-500.0,-200.0,T3V0Y29tZU5vZGU6NjUwNjM1OQ==,150.0,150.0,375.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjU1MzU=,RmlnaHROb2RlOjcyNTAz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjUwNjM4Mw==,-303.0,-526.0,-476.0,-303.0,T3V0Y29tZU5vZGU6NjUwNjM4Mg==,196.0,196.0,283.0,306.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcwMDk=,RmlnaHROb2RlOjcyNTAz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjUwODI2MA==,-333.0,-333.0,-333.0,-333.0,T3V0Y29tZU5vZGU6NjUwODI2MQ==,225.0,225.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0NjcyNDc=,RmlnaHROb2RlOjcyNTAz,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjUwODU3MA==,-285.0,-456.0,-365.0,-285.0,T3V0Y29tZU5vZGU6NjUwODU3MQ==,218.0,218.0,270.0,285.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0Njg0MDI=,RmlnaHROb2RlOjcyNTAz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjUxMDI2NQ==,-345.0,-556.0,-500.0,-345.0,T3V0Y29tZU5vZGU6NjUxMDI2Ng==,225.0,225.0,300.0,331.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTYwOTE=,RmlnaHROb2RlOjczNzEw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NzU4Mg==,-833.0,-1111.0,-1111.0,-833.0,T3V0Y29tZU5vZGU6NjU0NzU4MQ==,401.0,401.0,480.0,480.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjA=,RmlnaHROb2RlOjczNzEw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE5OA==,-1000.0,-1000.0,-500.0,-500.0,T3V0Y29tZU5vZGU6NjU0NjE5Nw==,550.0,375.0,375.0,550.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0ODk=,RmlnaHROb2RlOjczNzEw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY1Mw==,-649.0,-649.0,-649.0,-649.0,T3V0Y29tZU5vZGU6NjU0NjY1NA==,400.0,400.0,400.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4Njc=,RmlnaHROb2RlOjczNzEw,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzE5NQ==,-800.0,-800.0,-500.0,-500.0,T3V0Y29tZU5vZGU6NjU0NzE5Ng==,423.0,305.0,305.0,423.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NTQ=,RmlnaHROb2RlOjczNzEw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcwOQ==,-833.0,-833.0,-555.0,-500.0,T3V0Y29tZU5vZGU6NjU0ODcxMA==,458.0,300.0,330.0,458.0
