bout_id,offer_type_id,is_not,average_odds,fighter_pk,description,not_description
RmlnaHROb2RlOjUwNDE3,OVERUNDER_3.5,1,104,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwNDE3,STRAIGHT,0,-437,42235.0,,
RmlnaHROb2RlOjUwNDE3,OVERUNDER_3.5,0,-145,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwMzk4,STRAIGHT,0,375,55072.0,,
RmlnaHROb2RlOjUwMzk4,STRAIGHT,0,-552,34633.0,,
RmlnaHROb2RlOjUwMzMw,STRAIGHT,0,525,55919.0,,
RmlnaHROb2RlOjUwMzMw,STRAIGHT,0,-708,56771.0,,
RmlnaHROb2RlOjUwMzMx,STRAIGHT,0,181,56773.0,,
RmlnaHROb2RlOjUwMzMx,STRAIGHT,0,-236,56772.0,,
RmlnaHROb2RlOjUwNzAw,STRAIGHT,0,-1071,49249.0,,
RmlnaHROb2RlOjUwNzAw,STRAIGHT,0,577,48577.0,,
RmlnaHROb2RlOjUwNDE4,STRAIGHT,0,-276,56901.0,,
RmlnaHROb2RlOjUwNDE4,STRAIGHT,0,200,56902.0,,
RmlnaHROb2RlOjUwMDg5,OVERUNDER_3.5,0,-112,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwMDg5,STRAIGHT,0,164,1835.0,,
RmlnaHROb2RlOjUwMDg5,STRAIGHT,0,-219,7689.0,,
RmlnaHROb2RlOjUwMDg5,OVERUNDER_3.5,1,-125,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjQ5OTc0,STRAIGHT,0,-254,11038.0,,
RmlnaHROb2RlOjQ5OTc0,OVERUNDER_3.5,1,-133,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjQ5OTc0,OVERUNDER_3.5,0,-104,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjQ5OTc0,STRAIGHT,0,195,50179.0,,
RmlnaHROb2RlOjUwNzE2,STRAIGHT,0,-114,47124.0,,
RmlnaHROb2RlOjUwNzE2,STRAIGHT,0,-118,49348.0,,
RmlnaHROb2RlOjUwNzA4,STRAIGHT,0,107,51705.0,,
RmlnaHROb2RlOjUwNzA4,OVERUNDER_4.5,0,100,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNzA4,OVERUNDER_4.5,1,-140,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNzA4,STRAIGHT,0,-145,49029.0,,
RmlnaHROb2RlOjUwMDQ5,STRAIGHT,0,102,35212.0,,
RmlnaHROb2RlOjUwMDQ5,OVERUNDER_3.5,0,100,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwMDQ5,OVERUNDER_3.5,1,-140,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwMDQ5,STRAIGHT,0,-139,47574.0,,
RmlnaHROb2RlOjUwNzA5,STRAIGHT,0,135,57236.0,,
RmlnaHROb2RlOjUwNzA5,STRAIGHT,0,-171,50240.0,,
RmlnaHROb2RlOjUwNzEx,STRAIGHT,0,240,57237.0,,
RmlnaHROb2RlOjUwNzEx,STRAIGHT,0,-323,49028.0,,
RmlnaHROb2RlOjUwNzE1,STRAIGHT,0,-267,51707.0,,
RmlnaHROb2RlOjUwNzE1,STRAIGHT,0,200,57239.0,,
RmlnaHROb2RlOjUwNjk1,STRAIGHT,0,120,50348.0,,
RmlnaHROb2RlOjUwNjk1,OVERUNDER_3.5,0,104,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwNjk1,OVERUNDER_3.5,1,-145,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwNjk1,STRAIGHT,0,-157,54190.0,,
RmlnaHROb2RlOjUwNzEy,STRAIGHT,0,-188,49347.0,,
RmlnaHROb2RlOjUwNzEy,STRAIGHT,0,146,3704.0,,
RmlnaHROb2RlOjUwNjk2,STRAIGHT,0,-293,52929.0,,
RmlnaHROb2RlOjUwNjk2,STRAIGHT,0,214,52932.0,,
RmlnaHROb2RlOjUwOTM0,STRAIGHT,0,-121,57238.0,,
RmlnaHROb2RlOjUwOTM0,STRAIGHT,0,-106,57598.0,,
RmlnaHROb2RlOjUwNzE0,STRAIGHT,0,-189,4595.0,,
RmlnaHROb2RlOjUwNzE0,STRAIGHT,0,145,51702.0,,
RmlnaHROb2RlOjUwNzEw,STRAIGHT,0,-100,3727.0,,
RmlnaHROb2RlOjUwNzEw,STRAIGHT,0,-125,49031.0,,
RmlnaHROb2RlOjUwNzY1,STRAIGHT,0,-166,16919.0,,
RmlnaHROb2RlOjUwNzY1,STRAIGHT,0,128,33023.0,,
RmlnaHROb2RlOjUwNDUx,OVERUNDER_2.5,1,-105,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwNDUx,OVERUNDER_2.5,0,-135,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwNDUx,STRAIGHT,0,348,6141.0,,
RmlnaHROb2RlOjUwNDUx,OVERUNDER_3.5,0,114,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwNDUx,OVERUNDER_3.5,1,-154,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUwNDUx,STRAIGHT,0,-499,14332.0,,
RmlnaHROb2RlOjUwNDQ4,STRAIGHT,0,286,1646.0,,
RmlnaHROb2RlOjUwNDQ4,STRAIGHT,0,-422,10893.0,,
RmlnaHROb2RlOjUwNDUw,STRAIGHT,0,149,882.0,,
RmlnaHROb2RlOjUwNDUw,OVERUNDER_4.5,1,114,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNDUw,OVERUNDER_4.5,0,-154,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNDUw,STRAIGHT,0,-191,62.0,,
RmlnaHROb2RlOjUwNzg4,STRAIGHT,0,-681,28330.0,,
RmlnaHROb2RlOjUwNzg4,STRAIGHT,0,475,57364.0,,
RmlnaHROb2RlOjUwNDcw,OVERUNDER_2.5,0,-102,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwNDcw,STRAIGHT,0,160,39445.0,,
RmlnaHROb2RlOjUwNDcw,OVERUNDER_2.5,1,-136,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwNDcw,STRAIGHT,0,-203,13845.0,,
RmlnaHROb2RlOjUwNDUy,OVERUNDER_4.5,1,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNDUy,STRAIGHT,0,203,42230.0,,
RmlnaHROb2RlOjUwNDUy,OVERUNDER_4.5,0,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUwNDUy,STRAIGHT,0,-275,42806.0,,
RmlnaHROb2RlOjUwNDQ5,OVERUNDER_1.5,1,-175,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUwNDQ5,STRAIGHT,0,-498,20.0,,
RmlnaHROb2RlOjUwNDQ5,OVERUNDER_1.5,0,135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUwNDQ5,STRAIGHT,0,334,1040.0,,
RmlnaHROb2RlOjUwNzY0,STRAIGHT,0,-185,48936.0,,
RmlnaHROb2RlOjUwNzY0,STRAIGHT,0,144,45465.0,,
RmlnaHROb2RlOjUwODE2,OVERUNDER_2.5,0,104,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwODE2,STRAIGHT,0,280,30073.0,,
RmlnaHROb2RlOjUwODE2,OVERUNDER_2.5,1,-145,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUwODE2,STRAIGHT,0,-406,16628.0,,
RmlnaHROb2RlOjUwNzkw,STRAIGHT,0,-261,17291.0,,
RmlnaHROb2RlOjUwNzkw,STRAIGHT,0,195,8736.0,,
RmlnaHROb2RlOjUxNDAx,STRAIGHT,0,210,24746.0,,
RmlnaHROb2RlOjUxNDAx,STRAIGHT,0,-269,56295.0,,
RmlnaHROb2RlOjUxNDAw,STRAIGHT,0,375,58298.0,,
RmlnaHROb2RlOjUxNDAw,STRAIGHT,0,-500,55875.0,,
RmlnaHROb2RlOjUxNjgw,STRAIGHT,0,-593,47316.0,,
RmlnaHROb2RlOjUxNjgw,STRAIGHT,0,395,48482.0,,
RmlnaHROb2RlOjUxNjgw,OVERUNDER_2.5,0,-125,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNjgw,OVERUNDER_2.5,1,-114,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNDIw,STRAIGHT,0,104,58302.0,,
RmlnaHROb2RlOjUxNDIw,STRAIGHT,0,-135,29276.0,,
RmlnaHROb2RlOjUxMzk3,STRAIGHT,0,-225,46359.0,,
RmlnaHROb2RlOjUxMzk3,STRAIGHT,0,185,8933.0,,
RmlnaHROb2RlOjUxMzk4,STRAIGHT,0,-107,19415.0,,
RmlnaHROb2RlOjUxMzk4,STRAIGHT,0,-109,53876.0,,
RmlnaHROb2RlOjUxMzk4,OVERUNDER_1.5,0,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxMzk4,OVERUNDER_1.5,1,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxMzk5,STRAIGHT,0,-349,58297.0,,
RmlnaHROb2RlOjUxMzk5,STRAIGHT,0,275,10312.0,,
RmlnaHROb2RlOjUxNDEz,STRAIGHT,0,275,1670.0,,
RmlnaHROb2RlOjUxNDEz,STRAIGHT,0,-349,46721.0,,
RmlnaHROb2RlOjUxMzk2,OVERUNDER_2.5,0,-145,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzk2,STRAIGHT,0,-208,1630.0,,
RmlnaHROb2RlOjUxMzk2,STRAIGHT,0,159,41429.0,,
RmlnaHROb2RlOjUxMzk2,OVERUNDER_2.5,1,104,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzgz,OVERUNDER_1.5,1,-105,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxMzgz,OVERUNDER_1.5,0,-135,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxMzgz,STRAIGHT,0,-455,45128.0,,
RmlnaHROb2RlOjUxMzgz,STRAIGHT,0,319,35583.0,,
RmlnaHROb2RlOjUxMTYw,STRAIGHT,0,-133,1899.0,,
RmlnaHROb2RlOjUxMTYw,STRAIGHT,0,-100,50233.0,,
RmlnaHROb2RlOjUxMzgx,STRAIGHT,0,-351,44762.0,,
RmlnaHROb2RlOjUxMzgx,OVERUNDER_2.5,1,-205,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzgx,OVERUNDER_2.5,0,154,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzgx,STRAIGHT,0,259,39448.0,,
RmlnaHROb2RlOjUxMzM3,STRAIGHT,0,393,1260.0,,
RmlnaHROb2RlOjUxMzM3,STRAIGHT,0,-605,50275.0,,
RmlnaHROb2RlOjUxMzM3,OVERUNDER_2.5,1,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzM3,OVERUNDER_2.5,0,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNDEy,OVERUNDER_1.5,1,-170,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNDEy,STRAIGHT,0,325,45130.0,,
RmlnaHROb2RlOjUxNDEy,OVERUNDER_1.5,0,129,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNDEy,STRAIGHT,0,-470,23140.0,,
RmlnaHROb2RlOjUxOTUw,OVERUNDER_1.5,1,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxOTUw,STRAIGHT,0,442,3650.0,,
RmlnaHROb2RlOjUxOTUw,STRAIGHT,0,-664,54144.0,,
RmlnaHROb2RlOjUxOTUw,OVERUNDER_1.5,0,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxMzUw,STRAIGHT,0,-209,34144.0,,
RmlnaHROb2RlOjUxMzUw,STRAIGHT,0,160,35815.0,,
RmlnaHROb2RlOjUxMzgy,STRAIGHT,0,-463,49725.0,,
RmlnaHROb2RlOjUxMzgy,STRAIGHT,0,337,36115.0,,
RmlnaHROb2RlOjUxMzk0,STRAIGHT,0,-1030,50712.0,,
RmlnaHROb2RlOjUxMzk0,STRAIGHT,0,601,56296.0,,
RmlnaHROb2RlOjUxMzQy,OVERUNDER_2.5,1,114,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzQy,STRAIGHT,0,-343,54198.0,,
RmlnaHROb2RlOjUxMzQy,OVERUNDER_2.5,0,-154,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzQy,STRAIGHT,0,262,43533.0,,
RmlnaHROb2RlOjUxNDE5,STRAIGHT,0,-566,43922.0,,
RmlnaHROb2RlOjUxNDE5,STRAIGHT,0,384,42231.0,,
RmlnaHROb2RlOjUxNDE4,OVERUNDER_3.5,0,-130,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUxNDE4,OVERUNDER_3.5,1,-109,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUxNDE4,STRAIGHT,0,234,51719.0,,
RmlnaHROb2RlOjUxNDE4,STRAIGHT,0,-338,43921.0,,
RmlnaHROb2RlOjUxMzQz,STRAIGHT,0,-104,43920.0,,
RmlnaHROb2RlOjUxMzQz,STRAIGHT,0,-127,16294.0,,
RmlnaHROb2RlOjUxMzQz,OVERUNDER_2.5,0,154,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxMzQz,OVERUNDER_2.5,1,-205,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNTk2,STRAIGHT,0,-170,8528.0,,
RmlnaHROb2RlOjUxNTk2,STRAIGHT,0,134,43004.0,,
RmlnaHROb2RlOjUyNDMw,STRAIGHT,0,1600,59120.0,,
RmlnaHROb2RlOjUyNDMw,STRAIGHT,0,-4000,46614.0,,
RmlnaHROb2RlOjUxOTg1,STRAIGHT,0,844,58805.0,,
RmlnaHROb2RlOjUxOTg1,STRAIGHT,0,-1554,56771.0,,
RmlnaHROb2RlOjUxOTg1,OVERUNDER_1.5,1,-195,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxOTg1,OVERUNDER_1.5,0,148,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxOTQ3,STRAIGHT,0,-349,52967.0,,
RmlnaHROb2RlOjUxOTQ3,STRAIGHT,0,275,56221.0,,
RmlnaHROb2RlOjUxOTgz,OVERUNDER_1.5,0,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxOTgz,STRAIGHT,0,119,35590.0,,
RmlnaHROb2RlOjUxOTgz,OVERUNDER_1.5,1,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxOTgz,STRAIGHT,0,-155,58803.0,,
RmlnaHROb2RlOjUyMzU2,OVERUNDER_1.5,0,120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzU2,STRAIGHT,0,-134,42162.0,,
RmlnaHROb2RlOjUyMzU2,OVERUNDER_1.5,1,-160,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzU2,STRAIGHT,0,100,58802.0,,
RmlnaHROb2RlOjUxOTQ2,STRAIGHT,0,-184,16352.0,,
RmlnaHROb2RlOjUxOTQ2,STRAIGHT,0,144,12225.0,,
RmlnaHROb2RlOjUyMDYx,STRAIGHT,0,-357,39446.0,,
RmlnaHROb2RlOjUyMDYx,STRAIGHT,0,231,58862.0,,
RmlnaHROb2RlOjUyMDYx,OVERUNDER_2.5,0,140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMDYx,OVERUNDER_2.5,1,-180,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMzg3,OVERUNDER_1.5,0,125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzg3,STRAIGHT,0,-786,20559.0,,
RmlnaHROb2RlOjUyMzg3,OVERUNDER_1.5,1,-165,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzg3,STRAIGHT,0,478,59083.0,,
RmlnaHROb2RlOjUyMTE5,STRAIGHT,0,152,50987.0,,
RmlnaHROb2RlOjUyMTE5,STRAIGHT,0,-196,20672.0,,
RmlnaHROb2RlOjUxOTg0,STRAIGHT,0,300,58804.0,,
RmlnaHROb2RlOjUxOTg0,STRAIGHT,0,-400,46614.0,,
RmlnaHROb2RlOjUyNTY3,STRAIGHT,0,550,59321.0,,
RmlnaHROb2RlOjUyNTY3,STRAIGHT,0,-800,59320.0,,
RmlnaHROb2RlOjUxNjc0,OVERUNDER_3.5,0,-135,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUxNjc0,OVERUNDER_4.5,0,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUxNjc0,STRAIGHT,0,195,52059.0,,
RmlnaHROb2RlOjUxNjc0,STRAIGHT,0,-269,41868.0,,
RmlnaHROb2RlOjUxNjc0,OVERUNDER_4.5,1,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUxNjc0,OVERUNDER_3.5,1,-105,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyNTUw,OVERUNDER_2.5,0,-135,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTUw,OVERUNDER_3.5,0,-120,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyNTUw,OVERUNDER_2.5,1,-105,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTUw,OVERUNDER_3.5,1,-120,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyNTUw,STRAIGHT,0,-369,58557.0,,
RmlnaHROb2RlOjUyNTUw,STRAIGHT,0,261,1751.0,,
RmlnaHROb2RlOjUyMzc3,OVERUNDER_1.5,1,-255,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzc3,OVERUNDER_1.5,0,179,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzc3,STRAIGHT,0,718,59077.0,,
RmlnaHROb2RlOjUyMzc3,STRAIGHT,0,-1590,58800.0,,
RmlnaHROb2RlOjUyNTUy,STRAIGHT,0,-167,38081.0,,
RmlnaHROb2RlOjUyNTUy,OVERUNDER_3.5,0,125,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyNTUy,STRAIGHT,0,128,28438.0,,
RmlnaHROb2RlOjUyNTUy,OVERUNDER_3.5,1,-165,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUxNDg2,STRAIGHT,0,-862,55384.0,,
RmlnaHROb2RlOjUxNDg2,STRAIGHT,0,503,53582.0,,
RmlnaHROb2RlOjUxNDg2,OVERUNDER_1.5,1,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNDg2,OVERUNDER_1.5,0,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNDk1,STRAIGHT,0,114,58326.0,,
RmlnaHROb2RlOjUxNDk1,OVERUNDER_1.5,0,100,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNDk1,STRAIGHT,0,-149,58327.0,,
RmlnaHROb2RlOjUxNDk1,OVERUNDER_1.5,1,-110,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNjgz,OVERUNDER_1.5,0,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNjgz,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNjgz,STRAIGHT,0,-804,58556.0,,
RmlnaHROb2RlOjUxNjgz,OVERUNDER_1.5,1,-120,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUxNjgz,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNjgz,STRAIGHT,0,484,51114.0,,
RmlnaHROb2RlOjUxNjgy,STRAIGHT,0,-271,58554.0,,
RmlnaHROb2RlOjUxNjgy,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUxNjgy,STRAIGHT,0,197,58555.0,,
RmlnaHROb2RlOjUxNjgy,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTUx,STRAIGHT,0,-745,54207.0,,
RmlnaHROb2RlOjUyNTUx,OVERUNDER_1.5,1,-265,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNTUx,OVERUNDER_1.5,0,185,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNTUx,STRAIGHT,0,467,59146.0,,
RmlnaHROb2RlOjUyNTQw,OVERUNDER_4.5,1,120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUyNTQw,STRAIGHT,0,-718,55053.0,,
RmlnaHROb2RlOjUyNTQw,OVERUNDER_4.5,0,-160,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUyNTQw,STRAIGHT,0,438,34155.0,,
RmlnaHROb2RlOjUyNTYx,OVERUNDER_2.5,1,-147,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTYx,OVERUNDER_2.5,0,107,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTYx,STRAIGHT,0,381,59311.0,,
RmlnaHROb2RlOjUyNTYx,STRAIGHT,0,-615,59310.0,,
RmlnaHROb2RlOjUyMzQy,OVERUNDER_1.5,0,-189,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzQy,STRAIGHT,0,539,306.0,,
RmlnaHROb2RlOjUyMzQy,OVERUNDER_1.5,1,145,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyMzQy,STRAIGHT,0,-920,42806.0,,
RmlnaHROb2RlOjUyNTQx,STRAIGHT,0,447,22973.0,,
RmlnaHROb2RlOjUyNTQx,OVERUNDER_3.5,1,-140,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyNTQx,STRAIGHT,0,-759,42828.0,,
RmlnaHROb2RlOjUyNTQx,OVERUNDER_3.5,0,100,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyOTQx,STRAIGHT,0,-800,55054.0,,
RmlnaHROb2RlOjUyOTQx,STRAIGHT,0,500,59825.0,,
RmlnaHROb2RlOjUyNTY0,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTY0,STRAIGHT,0,-543,59314.0,,
RmlnaHROb2RlOjUyNTY0,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTY0,STRAIGHT,0,344,19813.0,,
RmlnaHROb2RlOjUyNTQy,OVERUNDER_1.5,1,-114,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNTQy,OVERUNDER_1.5,0,-125,,Over 1.5 rounds,Under 1.5 rounds
RmlnaHROb2RlOjUyNTQy,STRAIGHT,0,167,52937.0,,
RmlnaHROb2RlOjUyNTQy,STRAIGHT,0,-215,55054.0,,
RmlnaHROb2RlOjUyNTYz,STRAIGHT,0,233,59313.0,,
RmlnaHROb2RlOjUyNTYz,OVERUNDER_2.5,1,-140,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTYz,STRAIGHT,0,-329,55071.0,,
RmlnaHROb2RlOjUyNTYz,OVERUNDER_2.5,0,100,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyNTYy,OVERUNDER_4.5,1,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUyNTYy,STRAIGHT,0,-374,50356.0,,
RmlnaHROb2RlOjUyNTYy,STRAIGHT,0,257,59312.0,,
RmlnaHROb2RlOjUyNTYy,OVERUNDER_4.5,0,-120,,Over 4.5 rounds,Under 4.5 rounds
RmlnaHROb2RlOjUyMzkx,STRAIGHT,0,201,55414.0,,
RmlnaHROb2RlOjUyMzkx,STRAIGHT,0,-257,27470.0,,
RmlnaHROb2RlOjUyNDA5,STRAIGHT,0,375,59116.0,,
RmlnaHROb2RlOjUyNDA5,STRAIGHT,0,-495,59117.0,,
RmlnaHROb2RlOjUyMzkw,STRAIGHT,0,-186,8282.0,,
RmlnaHROb2RlOjUyMzkw,STRAIGHT,0,145,53698.0,,
RmlnaHROb2RlOjUyNDAy,STRAIGHT,0,-256,14536.0,,
RmlnaHROb2RlOjUyNDAy,STRAIGHT,0,195,59107.0,,
RmlnaHROb2RlOjUxNTgz,STRAIGHT,0,182,23741.0,,
RmlnaHROb2RlOjUxNTgz,STRAIGHT,0,-244,40269.0,,
RmlnaHROb2RlOjUyNDAz,STRAIGHT,0,-161,57601.0,,
RmlnaHROb2RlOjUyNDAz,STRAIGHT,0,125,59108.0,,
RmlnaHROb2RlOjUyNDA4,STRAIGHT,0,-155,59114.0,,
RmlnaHROb2RlOjUyNDA4,STRAIGHT,0,119,59115.0,,
RmlnaHROb2RlOjUyMzky,STRAIGHT,0,215,55416.0,,
RmlnaHROb2RlOjUyMzky,STRAIGHT,0,-282,39253.0,,
RmlnaHROb2RlOjUyNDA2,STRAIGHT,0,103,59111.0,,
RmlnaHROb2RlOjUyNDA2,STRAIGHT,0,-134,55419.0,,
RmlnaHROb2RlOjUyNDA3,STRAIGHT,0,-514,59113.0,,
RmlnaHROb2RlOjUyNDA3,STRAIGHT,0,362,59112.0,,
RmlnaHROb2RlOjUyNDA0,STRAIGHT,0,270,19302.0,,
RmlnaHROb2RlOjUyNDA0,STRAIGHT,0,-360,27714.0,,
RmlnaHROb2RlOjUyMDI4,OVERUNDER_3.5,1,-120,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyMDI4,STRAIGHT,0,-101,56899.0,,
RmlnaHROb2RlOjUyMDI4,OVERUNDER_3.5,0,-120,,Over 3.5 rounds,Under 3.5 rounds
RmlnaHROb2RlOjUyMDI4,STRAIGHT,0,-134,1035.0,,
RmlnaHROb2RlOjUyMzMw,OVERUNDER_2.5,0,-109,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyMzMw,STRAIGHT,0,-433,1630.0,,
RmlnaHROb2RlOjUyMzMw,STRAIGHT,0,309,42238.0,,
RmlnaHROb2RlOjUyMzMw,OVERUNDER_2.5,1,-130,,Over 2.5 rounds,Under 2.5 rounds
RmlnaHROb2RlOjUyODU1,STRAIGHT,0,-197,55070.0,,
RmlnaHROb2RlOjUyODU1,STRAIGHT,0,149,1670.0,,
RmlnaHROb2RlOjUyOTY4,STRAIGHT,0,-217,44761.0,,
RmlnaHROb2RlOjUyOTY4,STRAIGHT,0,159,36115.0,,
RmlnaHROb2RlOjUyNTM5,STRAIGHT,0,-474,54790.0,,
RmlnaHROb2RlOjUyNTM5,STRAIGHT,0,320,36614.0,,
RmlnaHROb2RlOjUyODc2,STRAIGHT,0,321,59728.0,,
